line,character,dialogue,sentiment,entities
628,CONTROL ROOM COMMANDER,Send three squads to help. Open the back door.,-0.36120205476940237,['three']
629,SECOND COMMANDER,"Yes, sir.",0.13560309275436833,[]
630,HAN,Throw me another charge.,-0.1357378425870288,[]
631,VADER,"You cannot hide forever, Luke.",-0.2516210836308157,['Luke']
632,LUKE,I will not fight you.,0.19282158593679988,[]
633,VADER,"Give yourself to the dark side. It is the only way you can save your friends. Yes, your thoughts betray you. Your feelings for them are strong. Especially for...",0.16873715917249021,[]
634,VADER,"Sister! So...you have a twin sister. Your feelings have now betrayed her, too. Obi-Wan was wise to hide her from me. Now his failure is complete. If you will not turn to the dark side, then perhaps she will.",-0.18891749199776298,['Obi-Wan']
635,LUKE,Never-r-r!,0.011493359712389184,[]
636,EMPEROR,"Good! Your hate has made you powerful. Now, fulfill your destiny and take your father's place at my side!",0.313184041072202,[]
637,LUKE,"Never! I'll never turn to the dark side. You've failed, Your Highness. I am a Jedi, like my father before me.",0.016084078588486594,[]
638,EMPEROR,So be it...Jedi.,-0.2355662311859723,['Jedi']
639,HAN,Move! Move!,-0.44900632215653014,[]
640,ACKBAR,The shield is down! Commence attack on the Death Star's main reactor.,-0.5210892293514668,"[""the Death Star's""]"
641,LANDO,"We're on our way. Red Group, Gold Group, all fighters follow me.  Told you they'd do it!",0.1949355967581503,"['Red Group', 'Gold Group']"
642,EMPEROR,"If you will not be turned, you will be destroyed.",-0.3386713591681145,[]
643,EMPEROR,"Young fool...only now, at the end, do you understand.",0.09527546837046041,[]
644,EMPEROR,Your feeble skills are no match for the power of the dark side. You have paid the price for your lack of vision.,0.013801791799463725,[]
645,LUKE,"Father, please. Help me.",-0.03583511948746687,[]
646,EMPEROR,"Now, young Skywalker...you will die.",0.1904412561776221,['Skywalker']
647,WEDGE,I'm going in.,0.13112188422298665,[]
648,LANDO,Here goes nothing.,-0.4700586822748851,[]
649,LANDO,Now lock onto the strongest power source. It should be the power generator.,-0.4745140185960466,[]
650,WEDGE,Form up. And stay alert. We could run out of space real fast.,-0.46461711686269913,[]
651,LANDO,Split up and head back to the surface. See if you can get a few of those TIE fighters to follow you.,0.03939548235555379,[]
652,PILOT,"Copy, Gold Leader.",0.5030902444236827,[]
653,LANDO,That was too close.,-0.6215047350897671,[]
654,ACKBAR,We've got to give those fighters more time. Concentrate all fire on that Super Star Destroyer.,0.13591810094563272,['Super Star Destroyer']
655,CONTROLLER,"Sir, we've lost our bridge deflector shield.",-0.5910012979657655,[]
656,PIETT,Intensify the forward batteries. I don't want anything to get through.,-0.4283681356539024,[]
657,PIETT,Intensify forward firepower!,-0.4605612897680307,[]
658,COMMANDER,It's too late!,-0.5799700126880925,[]
659,VADER,"Luke, help me take this mask off.",-0.18040986585329177,['Luke']
660,LURE,But you'll die.,0.3930529504656979,[]
661,VADER,Nothing can stop that now. Just for once... let me look on you with my own eyes.,0.07747054846315216,[]
662,ANAKIN,"Now...go, my son. Leave me.",0.0,[]
663,LUKE,No. You're coming with me. I can't leave you here. I've got to save you.,0.1473031591016778,[]
664,ANAKIN,"You already have, Luke. You were right about me. Tell your sister...you were right.",0.24751937669561452,['Luke']
665,LUKE,Father... I won't leave you.,0.05255955507419441,[]
666,WEDGE,There it is!,-0.3696681817993017,[]
667,LANDO,"All right, Wedge. Go for the power regulator on the north tower.",-0.2004187530953112,['Wedge']
668,WEDGE,"Copy, Gold Leader. I'm already on my way out.",0.3089905584269821,[]
669,ACKBAR,Move the fleet away from the Death Star.,-0.3296736028226417,['the Death Star']
670,LANDO,"Wedge, I don't think we're going to make it.",-0.19874970061400576,['Wedge']
671,WEDGE,You'll make it. Just follow me Gold Leader.,0.1639865151778701,[]
672,LANDO,I promised to return his ship without a scratch...I sure hope that old pirate forgives me.,0.07148361190276709,[]
673,HAN,Lando...,-0.1269112585758314,['Lando']
674,THREEPIO,They did it!,-0.3996688800645427,[]
